nid,vid,type,title,status,created,changed,uid,mentionee_target_id,mentionee_city_tid,mentionee_description_tid
4295,4295,mention,"פרענקל, אברהם בר""ל - ספר יסוד עולם - Subscriber - ",1,1428490257,1428490257,1,1720,,803.0
4296,4296,mention,"פרענקל, אליהו - ספר יסוד עולם - Subscriber - ",1,1428490257,1428490257,1,1722,,803.0
4297,4297,mention,"קלייף, בענדיט - ספר יסוד עולם - Subscriber - ",1,1428490257,1428490257,1,1783,,803.0
4298,4298,mention,"קעסלין, מאיר - ספר יסוד עולם - Subscriber - Berlin",1,1428490257,1428490257,1,1786,14.0,803.0
4299,4299,mention,"ריז, אברהם בר""מ - ספר יסוד עולם - Subscriber - ",1,1428490257,1428490257,1,1802,,803.0
4300,4300,mention,"ריז, וואלף בר""מ - ספר יסוד עולם - Subscriber - ",1,1428490257,1428490257,1,1803,,803.0
4301,4301,mention,"ריז, משה בן איצק - ספר יסוד עולם - Subscriber - ",1,1428490257,1428490257,1,1804,,803.0
4302,4302,mention,"Meyer, Salomon Abraham - ספר יסוד עולם - Subscriber - Berlin",1,1428490257,1428490257,1,369,14.0,803.0
4303,4303,mention,"רינטל, משה - ספר יסוד עולם - Subscriber - Berlin",1,1428490257,1428490257,1,1808,14.0,803.0
4304,4304,mention,"שטודס, ליפמן - ספר יסוד עולם - Subscriber - ",1,1428490257,1428490257,1,1836,,803.0
4305,4305,mention,"שטרעליץ, קאפל בן פו""מ אברהם - ספר יסוד עולם - Subscriber - Berlin",1,1428490257,1428490257,1,1839,14.0,803.0
4306,4306,mention,שלום - ספר יסוד עולם - Subscriber - Tismenitsa,1,1428490257,1428490257,1,1847,257.0,803.0
4307,4307,mention,"שלוס, מיכאל - ספר יסוד עולם - Subscriber - ",1,1428490257,1428490257,1,1848,,803.0
4308,4308,mention,שלמה מבראד - ספר יסוד עולם - Subscriber - טורהאוויץ,1,1428490257,1428490257,1,1862,301.0,803.0
4309,4309,mention,שמואל בן הרב הגאון בענדיט - ספר יסוד עולם - Subscriber - ,1,1428490257,1428490257,1,1882,,803.0
4310,4310,mention,שמואל בן הרב ט' יצחק - ספר יסוד עולם - Subscriber - Wasiliszki,1,1428490257,1428490257,1,1883,277.0,803.0
4311,4311,mention,שמשון - ספר יסוד עולם - Subscriber - Brody,1,1428490257,1428490257,1,1943,32.0,803.0
4312,4312,mention,צבי הירש - ספר כליל החשבון - Approbation - ,1,1428490257,1428490257,1,1729,,801.0
4313,4313,mention,בנימין האלברשטאט - ספר כליל החשבון - Thanks - ,1,1428490257,1428490257,1,742,,802.0
4314,4314,mention,לביאה האלברשטאט - ספר כליל החשבון - Thanks - ,1,1428490257,1428490257,1,1328,,802.0
4315,4315,mention,"אברהם בר""ה ר""נ - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,537,,803.0
4316,4316,mention,"אברהם בר""נ - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,543,,803.0
4317,4317,mention,"אופנהיים, מענדל - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,604,,803.0
4318,4318,mention,"אייזק בר""נ - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,620,,803.0
4319,4319,mention,"אייזק ה""ש - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,624,,803.0
4320,4320,mention,אייזק פאצדאם - ספר כליל החשבון - Subscriber - ,1,1428490257,1428490257,1,628,,803.0
4321,4321,mention,"Euchel, Isaac Abraham - ספר כליל החשבון - Subscriber - Berlin",1,1428490257,1428490257,1,122,14.0,803.0
4322,4322,mention,"איסר ה""ב - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,631,,803.0
4323,4323,mention,איצק ניימעדל - ספר כליל החשבון - Subscriber - ,1,1428490257,1428490257,1,648,,803.0
4324,4324,mention,איצק עלקש - ספר כליל החשבון - Subscriber - ,1,1428490257,1428490257,1,650,,803.0
4325,4325,mention,"Bloch, Marcus Elieser - ספר כליל החשבון - Subscriber - Berlin",1,1428490257,1428490257,1,61,14.0,803.0
4326,4326,mention,"בער, יודא בר""ה - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,764,,803.0
4327,4327,mention,ברוך קעסלין - ספר כליל החשבון - Subscriber - Berlin,1,1428490257,1428490257,1,788,14.0,803.0
4328,4328,mention,גומפל פאצדאם - ספר כליל החשבון - Subscriber - ,1,1428490257,1428490257,1,811,,803.0
4329,4329,mention,"געבר, אייזק - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,816,,803.0
4330,4330,mention,"הירש בר""ק שטרעליץ - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,904,,803.0
4331,4331,mention,"הירש ברוו""הש - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,905,,803.0
4332,4332,mention,הירש בר''נ - ספר כליל החשבון - Subscriber - Berlin,1,1428490257,1428490257,1,898,14.0,803.0
4333,4333,mention,הירש הערפורט - ספר כליל החשבון - Subscriber - Berlin,1,1428490257,1428490257,1,910,14.0,803.0
4334,4334,mention,הירש שטראלזונד - ספר כליל החשבון - Subscriber - Berlin,1,1428490257,1428490257,1,921,14.0,803.0
4335,4335,mention,וואלף האללי - ספר כליל החשבון - Subscriber - Berlin,1,1428490257,1428490257,1,960,14.0,803.0
4336,4336,mention,וואלף צבי - ספר כליל החשבון - Subscriber - Berlin,1,1428490257,1428490257,1,978,14.0,803.0
4337,4337,mention,"ווייל, מאיר שמעון - ספר כליל החשבון - Subscriber - Berlin",1,1428490257,1428490257,1,982,14.0,803.0
4338,4338,mention,"זאקס, ישראל - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,989,,803.0
4339,4339,mention,"זאקס, שלמה - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,990,,803.0
4340,4340,mention,זלמן הצפעלד - ספר כליל החשבון - Subscriber - ,1,1428490257,1428490257,1,1010,,803.0
4341,4341,mention,"זנוויל בר""א פ""פ - ספר כליל החשבון - Subscriber - Berlin",1,1428490257,1428490257,1,1022,14.0,803.0
4342,4342,mention,זנוויל בר''נ - ספר כליל החשבון - Subscriber - Berlin,1,1428490257,1428490257,1,1021,14.0,803.0
4343,4343,mention,"טעבלי ב""ר קאפיל ריס - ספר כליל החשבון - Subscriber - Berlin",1,1428490257,1428490257,1,1075,14.0,803.0
4344,4344,mention,יואל האללי - ספר כליל החשבון - Subscriber - Berlin,1,1428490257,1428490257,1,1140,14.0,803.0
4345,4345,mention,יואל יפה - ספר כליל החשבון - Subscriber - ,1,1428490257,1428490257,1,1142,,803.0
4346,4346,mention,יוזל שווא - ספר כליל החשבון - Subscriber - ,1,1428490257,1428490257,1,1152,,803.0
4347,4347,mention,יוזפא מינדן - ספר כליל החשבון - Subscriber - Berlin,1,1428490257,1428490257,1,1156,14.0,803.0
4348,4348,mention,יוסף בר''ש בר''א - ספר כליל החשבון - Subscriber - Berlin,1,1428490257,1428490257,1,1175,14.0,803.0
4349,4349,mention,יוסף צבי - ספר כליל החשבון - Subscriber - Berlin,1,1428490257,1428490257,1,1199,14.0,803.0
4350,4350,mention,"יעקב ברא""פ - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,1240,,803.0
4351,4351,mention,יעקב צבי - ספר כליל החשבון - Subscriber - ,1,1428490257,1428490257,1,1261,,803.0
4352,4352,mention,Elia b. Daniel (Jaffe) - ספר כליל החשבון - Subscriber - Berlin,1,1428490257,1428490257,1,107,14.0,803.0
4353,4353,mention,"Itzig, Daniel (Jaffe) - ספר כליל החשבון - Subscriber - Berlin",1,1428490257,1428490257,1,248,14.0,803.0
4354,4354,mention,"כהן ק""ב, הירש - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,1312,,803.0
4355,4355,mention,"ליב בר""נ - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,1343,,803.0
4356,4356,mention,"ליב דרעזן מה""ש - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,1349,,803.0
4357,4357,mention,ליזר באמבורג - ספר כליל החשבון - Subscriber - ,1,1428490257,1428490257,1,1359,,803.0
4358,4358,mention,"Lindau, Baruch ben Jehuda Löb - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,333,,803.0
4359,4359,mention,מאיר פיורדא - ספר כליל החשבון - Subscriber - ,1,1428490257,1428490257,1,1431,,803.0
4360,4360,mention,מיכל וואלף - ספר כליל החשבון - Subscriber - ,1,1428490257,1428490257,1,1474,,803.0
4361,4361,mention,"מענדלסזאהן, יוסף - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,1504,,803.0
4362,4362,mention,"Marcuse, Marcus - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,354,,803.0
4363,4363,mention,"משה ה""ש - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,1561,,803.0
4364,4364,mention,"סמטור, דוד - ספר כליל החשבון - Subscriber - Berlin",1,1428490257,1428490257,1,1644,14.0,803.0
4365,4365,mention,"סמטור, שמואל - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,1649,,803.0
4366,4366,mention,"פאן, זלמן - ספר כליל החשבון - Subscriber - Berlin",1,1428490257,1428490257,1,1673,14.0,803.0
4367,4367,mention,פייבש וויצנהויזן - ספר כליל החשבון - Subscriber - Königsberg,1,1428490257,1428490257,1,1688,121.0,803.0
4368,4368,mention,פנחס שטראלזונד - ספר כליל החשבון - Subscriber - ,1,1428490257,1428490257,1,1705,,803.0
4369,4369,mention,"פראנק, וואלף - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,1709,,803.0
4370,4370,mention,"Friedländer, David - ספר כליל החשבון - Subscriber - Berlin",1,1428490257,1428490257,1,140,14.0,803.0
4371,4371,mention,"פרענקל, הירש בר""מ - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,1724,,803.0
4372,4372,mention,"צדוק בר""א - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,1767,,803.0
4373,4373,mention,"רינטל, יוסף - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,1807,,803.0
4374,4374,mention,"ריס, ישראל - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,1809,,803.0
4375,4375,mention,"ריס, נתן - ספר כליל החשבון - Subscriber - ",1,1428490257,1428490257,1,1810,,803.0
4376,4376,mention,"שטרעליץ, קאפל בן פו''מ אברהם - ספר כליל החשבון - Subscriber - Berlin",1,1428490257,1428490257,1,1838,14.0,803.0
4377,4377,mention,שלמה - ספר כליל החשבון - Subscriber - Prenzlau,1,1428490257,1428490257,1,1849,205.0,803.0
4378,4378,mention,"Schlesinger, Liebermann Marcus - ספר כליל החשבון - Subscriber - Berlin",1,1428490257,1428490257,1,429,14.0,803.0
4379,4379,mention,שמואל ניקלסוברג - ספר כליל החשבון - Subscriber - Berlin,1,1428490257,1428490257,1,1906,14.0,803.0
4380,4380,mention,שמעון ברוינשווייג - ספר כליל החשבון - Subscriber - ,1,1428490257,1428490257,1,1925,,803.0
4381,4381,mention,אהרן בן יוסף אהרן הלוי הורוויץ - ספר כרם עין גדי - Approbation - ,1,1428490257,1428490257,1,584,,801.0
4382,4382,mention,"אליעזר בהרב ה""ג מה""ר""א - ספר כרם עין גדי - Approbation - ",1,1428490257,1428490257,1,676,,801.0
4383,4383,mention,אליעזר בן יצחק - ספר כרם עין גדי - Approbation - ,1,1428490257,1428490257,1,677,,801.0
4384,4384,mention,"יעקב בהרב ה""ג מ""הר""א - ספר כרם עין גדי - Approbation - ",1,1428490257,1428490257,1,1223,,801.0
4385,4385,mention,ישראל בן חיים - ספר כרם עין גדי - Approbation - ,1,1428490257,1428490257,1,1300,,801.0
4386,4386,mention,אלי לעוורדן - ספר מאיר נתיב הלשון א - Thanks - Amsterdam,1,1428490257,1428490257,1,655,3.0,802.0
4387,4387,mention,"Dubno, Salomon - ספר מאיר נתיב הלשון א - Thanks - ",1,1428490257,1428490257,1,104,,802.0
4388,4388,mention,דניאל בן דוד הכהן - ספר מאיר נתיב הלשון א - Thanks - Amsterdam,1,1428490257,1428490257,1,861,3.0,802.0
4389,4389,mention,"יוסף אשר לעמיל ב""ה שמעון מ""ץ - ספר מאיר נתיב הלשון א - Thanks - The Hague",1,1428490257,1428490257,1,1168,256.0,802.0
4390,4390,mention,יעקב משה בן שאול - ספר מאיר נתיב הלשון א - Thanks - Amsterdam,1,1428490257,1428490257,1,1255,3.0,802.0
4391,4391,mention,ר' עוזר איש אפרתי - ספר מגלת סדרים - Thanks - ,1,1428490257,1428490257,1,1787,,802.0
4392,4392,mention,אלכסנדר - ספר מודע לבינה - Approbation - Satanow,1,1428490257,1428490257,1,680,226.0,801.0
4393,4393,mention,יוסף - ספר מודע לבינה - Approbation - Frankfurt/Oder,1,1428490257,1428490257,1,1162,73.0,801.0
4394,4394,mention,גדלי' זיסקינד - ספר מודע לבינה - Book's seller - ,1,1428490257,1428490257,1,808,,798.0
4395,4395,mention,"הירץ מורא כ""ץ - ספר מודע לבינה - Book's seller - Frankfurt/Oder",1,1428490257,1428490257,1,889,73.0,798.0
4396,4396,mention,"יעקוב א בן הגאון יחזקאל אב""ד דק""ק פראג - ספר מודע לבינה - Book's seller - Brody",1,1428490257,1428490257,1,1267,32.0,798.0
4397,4397,mention,"Friedländer, David - ספר מודע לבינה - Book's seller - Berlin",1,1428490257,1428490257,1,140,14.0,798.0
4398,4398,mention,שמעון פייט - ספר מודע לבינה - Book's seller - Berlin,1,1428490257,1428490257,1,1935,14.0,798.0
4399,4399,mention,זלמן הירש - ספר מכלול - Approbation - ,1,1428490257,1428490257,1,1007,,801.0
4400,4400,mention,"חנוך הענך במהורר שמואל זצ""ל שיק - ספר מלחמה בשלום - Approbation - ",1,1428490257,1428490257,1,1069,,801.0
4401,4401,mention,"צבי הירש בלא""א הרב מהר""ם - ספר מלחמה בשלום - Approbation - ",1,1428490257,1428490257,1,1747,,801.0
4402,4402,mention,"שלמה במהורר ישראל יצ""ו מק""ק שקלאוו - ספר מלחמה בשלום - Printer - ",1,1428490257,1428490257,1,1857,,804.0
4403,4403,mention,דוד בן נפתלי הירש - ספר מלים לאלוה - Approbation - Berlin,1,1428490257,1428490257,1,840,14.0,801.0
4404,4404,mention,"יואל במהר""ר יקותיאל מגלוגא - ספר מלים לאלוה - Approbation - Berlin",1,1428490257,1428490257,1,1138,14.0,801.0
4405,4405,mention,ירמי' מהלברשטט - ספר מלים לאלוה - Approbation - ,1,1428490257,1428490257,1,1291,,801.0
4406,4406,mention,נפתלי הירץ בן בנימן זאב - ספר מלים לאלוה - Approbation - Berlin,1,1428490257,1428490257,1,1610,14.0,801.0
4407,4407,mention,"ישראל בן משה, מברסלאו - ספר מלים לאלוה - Printer - Berlin",1,1428490257,1428490257,1,1301,14.0,804.0
4408,4408,mention,אברהם מלנצברג - ספר מלים לאלוה - Proofreader - Frankfurt/Oder,1,1428490257,1428490257,1,560,73.0,806.0
4409,4409,mention,"Löwe, Joel - ספר מלכים א - Dedication - Berlin",1,1428490257,1428490257,1,338,14.0,799.0
4410,4410,mention,דוד ווערטהיימר - ספר מנחה חדשה א - Dedication - Vienna,1,1428490257,1428490257,1,849,273.0,799.0
4411,4411,mention,איצק בן שמשון ווערטהיים - ספר מנחה חדשה א - Thanks - ,1,1428490257,1428490257,1,640,,802.0
4412,4412,mention,"Obernick, Meir - ספר מנחה חדשה א - Book's seller - ",1,1428490257,1428490257,1,383,,798.0
4413,4413,mention,אלי' ווערטהיים - ספר מנחה חדשה א - Book's seller - Frankfurt/Oder,1,1428490257,1428490257,1,664,73.0,798.0
4414,4414,mention,וואלף ברעטצפ'עלר - ספר מנחה חדשה א - Book's seller - Bayreuth,1,1428490257,1428490257,1,958,12.0,798.0
4415,4415,mention,וואלף ליכטנשטאט - ספר מנחה חדשה א - Book's seller - Vienna,1,1428490257,1428490257,1,967,273.0,798.0
4416,4416,mention,יאקב זולצבאך - ספר מנחה חדשה א - Book's seller - Hamburg,1,1428490257,1428490257,1,1117,88.0,798.0
4417,4417,mention,יוזל ווערטהיימר - ספר מנחה חדשה א - Book's seller - Fürth,1,1428490257,1428490257,1,1150,76.0,798.0
4418,4418,mention,יעקב וועליש - ספר מנחה חדשה א - Book's seller - Pressburg/Bratislava,1,1428490257,1428490257,1,1247,206.0,798.0
4419,4419,mention,ליב הערלסהיים - ספר מנחה חדשה א - Book's seller - Strasbourg,1,1428490257,1428490257,1,1353,245.0,798.0
4420,4420,mention,מאיר סארלוויל - ספר מנחה חדשה א - Book's seller - Metz,1,1428490257,1428490257,1,1428,161.0,798.0
4421,4421,mention,משה ליסא - ספר מנחה חדשה א - Book's seller - Den Haag,1,1428490257,1428490257,1,1573,53.0,798.0
4422,4422,mention,נתן ווערטהיים - ספר מנחה חדשה א - Book's seller - Nikolsburg,1,1428490257,1428490257,1,1622,182.0,798.0
4423,4423,mention,יוזפא דעטמאלד - ספר מנחה חדשה ב - Dedication - ,1,1428490257,1428490257,1,1154,,799.0
4424,4424,mention,"Schlesinger, Liebermann - ספר מנחה חדשה י - Dedication - Berlin",1,1428490257,1428490257,1,428,14.0,799.0
4425,4425,mention,"Friedländer, David - ספר מנחה חדשה י - Dedication - Berlin",1,1428490257,1428490257,1,140,14.0,799.0
4426,4426,mention,שמואל ווערטהיים - ספר מסלול - Personal address - ,1,1428490257,1428490257,1,1896,,800.0
4427,4427,mention,"שאול (אב""ד באמסטרדם) - ספר מסלול - Approbation - Amsterdam",1,1428490257,1428490257,1,1818,3.0,801.0
4428,4428,mention,אריה ליבש - ספר מסלול - Approbation - Hannover,1,1428490257,1428490257,1,710,91.0,801.0
4429,4429,mention,Berlin Saul - ספר מסלול - Approbation - ,1,1428490257,1428490257,1,54,,801.0
4430,4430,mention,צבי הירש - ספר מסלול - Approbation - ,1,1428490257,1428490257,1,1729,,801.0
4431,4431,mention,"יאקב ב""ר יהודא ליב ב""ר זרח סג""ג - ספר מסלול - Printer - Hamburg",1,1428490257,1428490257,1,1110,88.0,804.0
4432,4432,mention,"יוסף הירצלס - ספר מעגל ישר - Thanks, Book's Funder - Vienna",1,1428490257,1428490257,1,1184,273.0,802.0
4433,4433,mention,"חנוך הענך במהורר שמואל זצ""ל שיק - ספר מקוה ישראל - Approbation - ",1,1428490257,1428490257,1,1069,,801.0
4434,4434,mention,צבי הירש בן מאיר - ספר מקוה ישראל - Approbation - ,1,1428490257,1428490257,1,1748,,801.0
4435,4435,mention,Berlin Saul - ספר נתיבות השלום ב - Approbation - ,1,1428490257,1428490257,1,54,,801.0
4436,4436,mention,צבי הירש - ספר נתיבות השלום ב - Approbation - Berlin,1,1428490257,1428490257,1,1729,14.0,801.0
4437,4437,mention,"Wessely, Hartwig - ספר נתיבות השלום ב - Recommendation - ",1,1428490257,1428490257,1,480,,805.0
4438,4438,mention,אברהם - ספר עמודי בית יהודה - Approbation - Rotterdam,1,1428490257,1428490257,1,514,221.0,801.0
4439,4439,mention,"אברהם ב""ר צבי הירש - ספר עמודי בית יהודה - Approbation - Frankfurt am Main",1,1428490257,1428490257,1,522,72.0,801.0
4440,4440,mention,"אהרן ב""ר משה מגזע צבי ראב""ד בק""ק ברלין - ספר עמודי בית יהודה - Approbation - Dessau",1,1428490257,1428490257,1,582,54.0,801.0
4441,4441,mention,אריה ליב - ספר עמודי בית יהודה - Approbation - Hannover,1,1428490257,1428490257,1,707,91.0,801.0
4442,4442,mention,טעבלי העס - ספר עמודי בית יהודה - Approbation - Mannheim,1,1428490257,1428490257,1,1077,155.0,801.0
4443,4443,mention,יואל מגלוגא - ספר עמודי בית יהודה - Approbation - Berlin,1,1428490257,1428490257,1,1143,14.0,801.0
4444,4444,mention,יוסף משטיין הרט - ספר עמודי בית יהודה - Approbation - Fürth,1,1428490257,1428490257,1,1193,76.0,801.0
4445,4445,mention,ירמי' מהלברשטט - ספר עמודי בית יהודה - Approbation - ,1,1428490257,1428490257,1,1291,,801.0
4446,4446,mention,"נפתלי הירש ב""ר משה לבית קצנאלנבוגן - ספר עמודי בית יהודה - Approbation - Pfalz",1,1428490257,1428490257,1,1615,194.0,801.0
4447,4447,mention,נתנאל אשכנזי ווייל מפראג - ספר עמודי בית יהודה - Approbation - Karlsruhe,1,1428490257,1428490257,1,1626,110.0,801.0
4448,4448,mention,צבי הירש אויערבך מבראנדיש - ספר עמודי בית יהודה - Approbation - Worms,1,1428490257,1428490257,1,1746,282.0,801.0
4449,4449,mention,"שאול (אב""ד באמסטרדם) - ספר עמודי בית יהודה - Approbation - Amsterdam",1,1428490257,1428490257,1,1818,3.0,801.0
4450,4450,mention,יוסף עשווא - ספר עמודי בית יהודה - Recommendation - ,1,1428490257,1428490257,1,1197,,805.0
4451,4451,mention,"Mendelssohn, Moses - ספר עמודי בית יהודה - Recommendation - Berlin",1,1428490257,1428490257,1,364,14.0,805.0
4452,4452,mention,זלמן בן משה ווינג - ספר עמודי בית יהודה - Printer - ,1,1428490257,1428490257,1,1003,,804.0
4453,4453,mention,יעקב בן גדליה - ספר עמודי בית יהודה - Printer - ,1,1428490257,1428490257,1,1226,,804.0
4454,4454,mention,שמעון בן גדליה - ספר עמודי בית יהודה - Printer - ,1,1428490257,1428490257,1,1923,,804.0
4455,4455,mention,צבי הירש - ספר עמודי השמים - Approbation - Berlin,1,1428490257,1428490257,1,1729,14.0,801.0
4456,4456,mention,"קוניץ, משה - ספר עמק השוה - Approbation - Ofen",1,1428490257,1428490257,1,1781,186.0,801.0
4457,4457,mention,אברהם קויפמן וואהל - ספר רוח חן - Proofreader - ,1,1428490257,1428490257,1,573,,806.0
4458,4458,mention,פלק כהן (עמנואל שושן עמק) - ספר רוח חן - Proofreader - ,1,1428490257,1428490257,1,1702,,806.0
4459,4459,mention,מרדכי - ספר רפואות הנקרא עזר ישראל - Approbation - Turiisk,1,1428490257,1428490257,1,1510,267.0,801.0
4460,4460,mention,מיחאל באבראווסקי - ספר רפואות הנקרא עזר ישראל - Book's funder - ,1,1428490257,1428490257,1,1463,,807.0
4461,4461,mention,אלכסנדר - ספר רפואת העם - Approbation - Satanow,1,1428490257,1428490257,1,680,226.0,801.0
4462,4462,mention,אלכסנדר סענדר מרגלית - ספר רפואת העם - Approbation - Brody,1,1428490257,1428490257,1,682,32.0,801.0
4463,4463,mention,יוסף - ספר רפואת העם - Approbation - Frankfurt/Oder,1,1428490257,1428490257,1,1162,73.0,801.0
4464,4464,mention,צבי הירש מייזלש - ספר רפואת העם - Approbation - Zhovkva,1,1428490257,1428490257,1,1758,287.0,801.0
4465,4465,mention,צבי הירש ראזאנים - ספר רפואת העם - Approbation - Lemberg,1,1428490257,1428490257,1,1763,140.0,801.0
4466,4466,mention,דוד אופנהייימר - ספר רפואת העם - Recommendation - Berlin,1,1428490257,1428490257,1,836,14.0,805.0
4467,4467,mention,מרדכי בלאך - ספר רפואת העם - Recommendation - Berlin,1,1428490257,1428490257,1,1518,14.0,805.0
4468,4468,mention,מרדכי הירץ - ספר רפואת העם - Recommendation - Berlin,1,1428490257,1428490257,1,1524,14.0,805.0
4469,4469,mention,"משה מדעסויא (מנדלסון, משה) - ספר רפואת העם - Recommendation - ",1,1428490257,1428490257,1,1577,,805.0
4470,4470,mention,נפתלי הירץ מורא כהן - ספר רפואת העם - Recommendation - Berlin,1,1428490257,1428490257,1,1613,14.0,805.0
4471,4471,mention,אדאם טשארטאריסק - ספר רפואת העם - Book's funder - ,1,1428490257,1428490257,1,580,,807.0
4472,4472,mention,יחזקאל הלוי לנדא - ספר שאלות ותשובות בשמים ראש - Approbation - Prague,1,1428490257,1428490257,1,1207,204.0,801.0
4473,4473,mention,צבי הירש - ספר שאלות ותשובות בשמים ראש - Approbation - Berlin,1,1428490257,1428490257,1,1729,14.0,801.0
4474,4474,mention,יחזקאל לנדא - ספר שבילי דרקיע - Approbation - ,1,1428490257,1428490257,1,1208,,801.0
4475,4475,mention,"אבהרם בכ""ה איסרל זלדין - ספר שומר אמונים - Recommendation - ",1,1428490257,1428490257,1,507,,805.0
4476,4476,mention,רב יצחק זעקיל עטהויזן - ספר שערי זמרה - Approbation - ,1,1428490257,1428490257,1,1800,,801.0
4477,4477,mention,"גרשון חפ""קק פרנקפורט דאדר - ספר שערי נעימה - Approbation - Frankfurt/Oder",1,1428490257,1428490257,1,826,73.0,801.0
4478,4478,mention,"חלם, שלמה בן משה - ספר שערי נעימה - Approbation - ",1,1428490257,1428490257,1,1065,,801.0
4479,4479,mention,משלם זלמן הכהן - ספר שפה ברורה - Approbation - Fürth,1,1428490257,1428490257,1,1590,76.0,801.0
4480,4480,mention,אברהם יקותיאל - ספר שפתי רננות - Approbation - ,1,1428490257,1428490257,1,559,,801.0
4481,4481,mention,אברהם מרדכי - ספר שפתי רננות - Approbation - ,1,1428490257,1428490257,1,561,,801.0
4482,4482,mention,אלי' - ספר שפתי רננות - Approbation - Landsberg/Warthe,1,1428490257,1428490257,1,657,134.0,801.0
4483,4483,mention,ארי' ליב - ספר שפתי רננות - Approbation - ,1,1428490257,1428490257,1,704,,801.0
4484,4484,mention,זכרי' מענדיל - ספר שפתי רננות - Approbation - Jaroslaw,1,1428490257,1428490257,1,1000,102.0,801.0
4485,4485,mention,חיים מצאנז - ספר שפתי רננות - Approbation - ,1,1428490257,1428490257,1,1060,,801.0
4486,4486,mention,יוסף שאצקיש - ספר שפתי רננות - Approbation - Brody,1,1428490257,1428490257,1,1202,32.0,801.0
4487,4487,mention,"יצחק במו' משה כ""ץ - ספר שפתי רננות - Approbation - סטאבנץ",1,1428490257,1428490257,1,1278,307.0,801.0
4488,4488,mention,מרדכי - ספר שפתי רננות - Approbation - ויעלקאשט,1,1428490257,1428490257,1,1510,298.0,801.0
4489,4489,mention,"נפתלי בהרב מו' לוי זצ""ל - ספר שפתי רננות - Approbation - Brody",1,1428490257,1428490257,1,1607,32.0,801.0
4490,4490,mention,"נתן בהגאון מהר""צ בע""מ - ספר שפתי רננות - Approbation - Brody",1,1428490257,1428490257,1,1619,32.0,801.0
4491,4491,mention,צבי הירש - ספר שפתי רננות - Approbation - לעטשוב=לאצוב,1,1428490257,1428490257,1,1729,304.0,801.0
4492,4492,mention,צבי הירש - ספר שפתי רננות - Approbation - Berlin,1,1428490257,1428490257,1,1729,14.0,801.0
4493,4493,mention,צבי הירש ליבשיץ - ספר שפתי רננות - Approbation - Breslau,1,1428490257,1428490257,1,1752,28.0,801.0
4494,4494,mention,צבי הירש מייזיל - ספר שפתי רננות - Approbation - Zhovkva,1,1428490257,1428490257,1,1755,287.0,801.0
4495,4495,mention,צבי הירש מירלש - ספר שפתי רננות - Approbation - London,1,1428490257,1428490257,1,1759,148.0,801.0
4496,4496,mention,אארי' ליבמן מהו' וואלף - ספר שפתי רננות - Subscriber - ,1,1428490257,1428490257,1,504,,803.0
4497,4497,mention,יוסף - ספר תהלים - Approbation - Mesritsch,1,1428490257,1428490257,1,1162,160.0,801.0
4498,4498,mention,נפתלי הירץ לבין קצעלינבוגין - ספר תהלים - Approbation - Frankfurt/Oder,1,1428490257,1428490257,1,1612,73.0,801.0
4499,4499,mention,צבי הירש מירלש - ספר תהלים - Approbation - London,1,1428490257,1428490257,1,1759,148.0,801.0
4500,4500,mention,אברהם באנו - ספר תהלים - Subscriber - Zell,1,1428490257,1428490257,1,524,286.0,803.0
4501,4501,mention,"אברהם בר""י - ספר תהלים - Subscriber - ",1,1428490257,1428490257,1,538,,803.0
4502,4502,mention,"אברהם בר""נ ה""ש - ספר תהלים - Subscriber - Berlin",1,1428490257,1428490257,1,545,14.0,803.0
4503,4503,mention,"אברהם בר""ל ה""ש - ספר תהלים - Subscriber - ",1,1428490257,1428490257,1,540,,803.0
